327,Metabolism_of_amino_acids_and_derivatives_Homo_sapiens_R-HSA-71291,Reactome_2016,1.22801442098e-35
315,SRP-dependent_cotranslational_protein_targeting_to_membrane_Homo_sapiens_R-HSA-1799339,Reactome_2016,1.86783082993e-35
1183,Metabolism_Homo_sapiens_R-HSA-1430728,Reactome_2016,9.08132746772e-35
316,Translation_Homo_sapiens_R-HSA-72766,Reactome_2016,6.11300342947e-34
3774,RPL19,huMAP,2.25402065064e-31
278,Infectious_disease_Homo_sapiens_R-HSA-5663205,Reactome_2016,2.98602015418e-31
8744,BL5941_(WNK1),NURSA_Human_Endogenous_Complexome,4.54390890535e-31
3126,RPL5,huMAP,5.28044872503e-31
9591,BL436_(NCOA2),NURSA_Human_Endogenous_Complexome,5.32531647135e-31
3553,RPS2,huMAP,2.93767005935e-30
9226,BL409_(UPF1),NURSA_Human_Endogenous_Complexome,3.37087891782e-30
3267,RPS16,huMAP,5.19065932894e-30
311,Eukaryotic_Translation_Termination_Homo_sapiens_R-HSA-72764,Reactome_2016,8.53148998762e-30
310,Eukaryotic_Translation_Elongation_Homo_sapiens_R-HSA-156842,Reactome_2016,1.15247423238e-29
312,Nonsense_Mediated_Decay_(NMD)_independent_of_the_Exon_Junction_Complex_(EJC)_Homo_sapiens_R-HSA-975956,Reactome_2016,1.55204787494e-29
3465,RPS18,huMAP,3.18460864133e-29
11778,Ribosome_Homo_sapiens_hsa03010,KEGG_2016,3.94543356394e-29
308,Viral_mRNA_Translation_Homo_sapiens_R-HSA-192823,Reactome_2016,5.3031255232e-29
309,Peptide_chain_elongation_Homo_sapiens_R-HSA-156902,Reactome_2016,5.3031255232e-29
313,Nonsense-Mediated_Decay_(NMD)_Homo_sapiens_R-HSA-927802,Reactome_2016,1.19895939506e-28
314,Nonsense_Mediated_Decay_(NMD)_enhanced_by_the_Exon_Junction_Complex_(EJC)_Homo_sapiens_R-HSA-975957,Reactome_2016,1.19895939506e-28
307,Selenocysteine_synthesis_Homo_sapiens_R-HSA-2408557,Reactome_2016,1.29924501386e-28
3697,RPS6,huMAP,1.55212842932e-28
8874,BL2458_(UBE2L3),NURSA_Human_Endogenous_Complexome,1.5779778167e-28
9280,a-FTO_(78)_(FTO),NURSA_Human_Endogenous_Complexome,2.06794432686e-28
306,Selenoamino_acid_metabolism_Homo_sapiens_R-HSA-2408522,Reactome_2016,4.26454002918e-28
320,L13a-mediated_translational_silencing_of_Ceruloplasmin_expression_Homo_sapiens_R-HSA-156827,Reactome_2016,1.6105885437e-27
321,3'_-UTR-mediated_translational_regulation_Homo_sapiens_R-HSA-157279,Reactome_2016,1.6105885437e-27
322,Formation_of_a_pool_of_free_40S_subunits_Homo_sapiens_R-HSA-72689,Reactome_2016,1.62950109444e-27
319,GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit_Homo_sapiens_R-HSA-72706,Reactome_2016,2.07033486088e-27
3120,RPL8,huMAP,2.12914071298e-27
11558,Cytoplasmic_Ribosomal_Proteins_Homo_sapiens_WP477,WikiPathways_2016,2.57636113973e-27
9774,TIF2_(NCOA2),NURSA_Human_Endogenous_Complexome,3.16719874023e-27
165,Metabolism_of_proteins_Homo_sapiens_R-HSA-392499,Reactome_2016,8.51597515039e-27
303,Influenza_Infection_Homo_sapiens_R-HSA-168254,Reactome_2016,8.99240857535e-27
304,Influenza_Life_Cycle_Homo_sapiens_R-HSA-168255,Reactome_2016,1.05092070314e-26
318,Eukaryotic_Translation_Initiation_Homo_sapiens_R-HSA-72613,Reactome_2016,1.13164864964e-26
317,Cap-dependent_Translation_Initiation_Homo_sapiens_R-HSA-72737,Reactome_2016,1.13164864964e-26
3635,RPS26,huMAP,1.63681269191e-26
3542,ENSG00000215472,huMAP,2.14432096094e-26
305,Influenza_Viral_RNA_Transcription_and_Replication_Homo_sapiens_R-HSA-168273,Reactome_2016,2.20319189785e-26
3469,RPL38,huMAP,8.07168108818e-26
3338,RPL32,huMAP,8.08971947741e-26
9306,SATB1_mouse_(SATB1),NURSA_Human_Endogenous_Complexome,9.75103876587e-26
8462,BL4396_(ARFGEF1),NURSA_Human_Endogenous_Complexome,1.03890449439e-25
9127,BL5930_(SPAG5),NURSA_Human_Endogenous_Complexome,1.30573483804e-25
9797,BL3800_(PALB2),NURSA_Human_Endogenous_Complexome,1.70565984036e-25
9487,BL2158_(USP34),NURSA_Human_Endogenous_Complexome,1.76982802206e-25
3580,RPL31,huMAP,2.0062130897e-25
8652,SC-126_(TP53),NURSA_Human_Endogenous_Complexome,2.35266274296e-25
9556,BL3822_(JMJD1C),NURSA_Human_Endogenous_Complexome,3.81501837984e-25
3925,RPLP1,huMAP,6.42633437626e-25
9286,BL4874_(FBXO11),NURSA_Human_Endogenous_Complexome,7.0289904967e-25
8287,AB80_(BRCA1),NURSA_Human_Endogenous_Complexome,7.94585617034e-25
3732,RPS11,huMAP,1.26452134756e-24
9319,NB120-3333_(PSME3),NURSA_Human_Endogenous_Complexome,2.02474220206e-24
3479,RPL4,huMAP,3.18960868747e-24
3405,RPL18A,huMAP,4.08115694446e-24
8444,BL117_(ATR),NURSA_Human_Endogenous_Complexome,4.3517090724e-24
3877,RPL23,huMAP,5.65806236065e-24
9202,SC-81280_(NCOA2),NURSA_Human_Endogenous_Complexome,7.76860588323e-24
11557,Cytoplasmic_Ribosomal_Proteins_Mus_musculus_WP163,WikiPathways_2016,7.98794555734e-24
4004,MAP3K14,PPI_Hub_Proteins,9.27402322594e-24
9537,BL4782_(AKT1S1),NURSA_Human_Endogenous_Complexome,1.16182254846e-23
8528,BL6096_(MOV10),NURSA_Human_Endogenous_Complexome,1.30966591904e-23
8666,BL5777_(WTAP),NURSA_Human_Endogenous_Complexome,1.32235815414e-23
3169,RPS10,huMAP,1.62132391697e-23
3863,RPL37A,huMAP,2.11805163022e-23
301,rRNA_processing_Homo_sapiens_R-HSA-72312,Reactome_2016,2.37619400184e-23
8535,BL5619_(DAXX),NURSA_Human_Endogenous_Complexome,3.06297874186e-23
9327,BL1683_(BUB1),NURSA_Human_Endogenous_Complexome,5.49181114238e-23
8367,BL8111_(RAD54L2),NURSA_Human_Endogenous_Complexome,1.68863272807e-22
8454,BL4808_(TRRAP),NURSA_Human_Endogenous_Complexome,2.04261576882e-22
8738,a-ABIN1_(TNIP1),NURSA_Human_Endogenous_Complexome,2.07919342012e-22
302,Major_pathway_of_rRNA_processing_in_the_nucleolus_Homo_sapiens_R-HSA-6791226,Reactome_2016,2.09697652517e-22
